Date,District,Rent (₹),Utilities (₹),Groceries (₹),Transport (₹),Fuel Price (₹/liter),Healthcare (₹),Education (₹),Internet (₹),Total Monthly Expense (₹)
2023-06-01,Patan,8401.93,3635.16,4444.31,1836.61,91.28,942.34,4950.03,716.02,24926.38
2023-07-01,Patan,8377.65,3624.66,4431.47,1831.3,90.55,939.62,4935.73,713.95,24854.37
2023-08-01,Patan,8398.36,3633.62,4442.42,1835.83,91.12,941.94,4947.93,715.71,24915.82
2023-09-01,Patan,8450.36,3656.12,4469.93,1847.2,91.11,947.77,4978.56,720.14,25070.08
2023-10-01,Patan,8441.84,3652.43,4465.42,1845.33,91.25,946.81,4973.54,719.42,25044.8
2023-11-01,Patan,8392.54,3631.1,4439.35,1834.56,90.93,941.29,4944.5,715.22,24898.54
2023-12-01,Patan,8460.78,3660.62,4475.44,1849.47,90.64,948.94,4984.7,721.03,25100.98
2024-01-01,Patan,8424.78,3645.05,4456.4,1841.6,90.77,944.9,4963.49,717.96,24994.19
2024-02-01,Patan,8452.94,3657.23,4471.29,1847.76,90.96,948.06,4980.08,720.36,25077.72
2024-03-01,Patan,8407.1,3637.4,4447.04,1837.74,91.44,942.92,4953.07,716.46,24941.73
2024-04-01,Patan,8361.64,3617.73,4423.0,1827.8,91.03,937.82,4926.29,712.58,24806.86
2024-05-01,Patan,8399.22,3633.99,4442.88,1836.02,91.11,942.03,4948.43,715.79,24918.36
2024-06-01,Patan,8487.72,3672.28,4489.69,1855.36,90.8,951.96,5000.57,723.33,25180.9
2024-07-01,Patan,8356.55,3615.53,4420.31,1826.69,90.75,937.25,4923.29,712.15,24791.76
2024-08-01,Patan,8397.01,3633.03,4441.71,1835.53,90.99,941.79,4947.13,715.6,24911.81
2024-09-01,Patan,8411.58,3639.34,4449.42,1838.72,91.46,943.42,4955.72,716.84,24955.04
2024-10-01,Patan,8474.94,3666.75,4482.93,1852.57,91.32,950.53,4993.04,722.24,25143.0
2024-11-01,Patan,8512.26,3682.9,4502.67,1860.73,91.19,954.71,5015.03,725.42,25253.72
2024-12-01,Patan,8453.28,3657.38,4471.47,1847.83,91.19,948.1,4980.28,720.39,25078.72
2025-01-01,Patan,8433.67,3648.89,4461.1,1843.55,91.08,945.9,4968.73,718.72,25020.55
2020-01-01,Porbandar,9957.62,3055.56,5378.3,1842.56,96.68,732.81,3355.3,602.49,24924.63
2020-02-01,Porbandar,9926.12,3045.89,5361.29,1836.73,97.14,730.49,3344.68,600.58,24845.79
2020-03-01,Porbandar,10007.23,3070.78,5405.09,1851.74,96.36,736.46,3372.01,605.49,25048.81
2020-04-01,Porbandar,9989.97,3065.48,5395.77,1848.54,97.26,735.19,3366.2,604.45,25005.6
2020-05-01,Porbandar,10030.21,3077.83,5417.51,1855.99,97.0,738.15,3379.76,606.88,25106.33
2020-06-01,Porbandar,9900.35,3037.98,5347.37,1831.96,97.04,728.6,3336.0,599.02,24781.28
2020-07-01,Porbandar,9909.69,3040.85,5352.41,1833.69,96.75,729.28,3339.15,599.59,24804.66
2020-08-01,Porbandar,9971.89,3059.93,5386.01,1845.2,96.62,733.86,3360.1,603.35,24960.35
2020-09-01,Porbandar,9895.93,3036.62,5344.98,1831.14,96.99,728.27,3334.51,598.76,24770.21
2020-10-01,Porbandar,10045.6,3082.55,5425.82,1858.84,97.21,739.29,3384.94,607.81,25144.85
2020-11-01,Porbandar,9987.99,3064.87,5394.7,1848.18,97.14,735.05,3365.53,604.33,25000.64
2020-12-01,Porbandar,9984.54,3063.81,5392.84,1847.54,96.98,734.79,3364.37,604.12,24992.0
2021-01-01,Porbandar,9997.5,3067.79,5399.84,1849.93,96.46,735.75,3368.73,604.9,25024.44
2021-02-01,Porbandar,9962.77,3057.14,5381.08,1843.51,96.83,733.19,3357.03,602.8,24937.53
2021-03-01,Porbandar,9956.78,3055.3,5377.85,1842.4,96.72,732.75,3355.01,602.44,24922.53
2021-04-01,Porbandar,9978.72,3062.03,5389.69,1846.46,96.62,734.36,3362.4,603.77,24977.43
2021-05-01,Porbandar,9926.35,3045.96,5361.41,1836.77,96.66,730.51,3344.76,600.6,24846.36
2021-06-01,Porbandar,9995.77,3067.26,5398.91,1849.62,96.85,735.62,3368.15,604.8,25020.13
2021-07-01,Porbandar,9929.98,3047.07,5363.37,1837.44,96.74,730.78,3345.98,600.82,24855.44
2021-08-01,Porbandar,9953.06,3054.16,5375.83,1841.71,97.32,732.48,3353.76,602.21,24913.21
2021-09-01,Porbandar,9891.45,3035.25,5342.56,1830.31,97.05,727.94,3333.0,598.49,24759.01
2021-10-01,Porbandar,9976.3,3061.29,5388.39,1846.01,96.6,734.19,3361.59,603.62,24971.39
2021-11-01,Porbandar,10025.72,3076.45,5415.08,1855.16,97.01,737.82,3378.24,606.61,25095.08
2021-12-01,Porbandar,9927.65,3046.36,5362.11,1837.01,96.31,730.61,3345.2,600.68,24849.61
2022-01-01,Porbandar,9964.25,3057.59,5381.88,1843.78,96.84,733.3,3357.53,602.89,24941.21
2022-02-01,Porbandar,9901.68,3038.39,5348.08,1832.2,96.55,728.69,3336.45,599.1,24784.59
2022-03-01,Porbandar,9996.0,3067.33,5399.03,1849.66,96.29,735.64,3368.23,604.81,25020.69
2022-04-01,Porbandar,9968.47,3058.89,5384.16,1844.56,96.8,733.61,3358.95,603.15,24951.8
2022-05-01,Porbandar,9977.56,3061.67,5389.07,1846.24,96.77,734.28,3362.01,603.7,24974.53
2022-06-01,Porbandar,9967.43,3058.57,5383.6,1844.37,96.64,733.53,3358.6,603.08,24949.18
2022-07-01,Porbandar,9950.42,3053.35,5374.41,1841.22,96.99,732.28,3352.87,602.05,24906.61
2022-08-01,Porbandar,9960.36,3056.4,5379.78,1843.06,96.96,733.01,3356.22,602.66,24931.48
2022-09-01,Porbandar,9906.78,3039.95,5350.84,1833.15,96.68,729.07,3338.17,599.41,24797.37
2022-10-01,Porbandar,9924.39,3045.36,5360.35,1836.41,96.77,730.37,3344.1,600.48,24841.45
2022-11-01,Porbandar,10020.34,3074.8,5412.17,1854.16,96.75,737.43,3376.43,606.28,25081.62
2022-12-01,Porbandar,9896.07,3036.67,5345.05,1831.17,97.01,728.28,3334.56,598.77,24770.56
2023-01-01,Porbandar,10019.75,3074.62,5411.85,1854.05,96.49,737.38,3376.23,606.25,25080.13
2023-02-01,Porbandar,10050.85,3084.16,5428.65,1859.81,96.97,739.67,3386.71,608.13,25157.98
2023-03-01,Porbandar,10004.21,3069.85,5403.46,1851.18,97.28,736.24,3371.0,605.31,25041.25
2023-04-01,Porbandar,10001.17,3068.92,5401.82,1850.61,96.82,736.02,3369.97,605.12,25033.64
2023-05-01,Porbandar,10013.34,3072.65,5408.39,1852.87,96.93,736.91,3374.07,605.86,25064.1
2023-06-01,Porbandar,10007.02,3070.71,5404.98,1851.7,97.2,736.45,3371.94,605.48,25048.29
2023-07-01,Porbandar,9898.69,3037.47,5346.47,1831.65,97.08,728.47,3335.44,598.92,24777.11
2023-08-01,Porbandar,9943.83,3051.32,5370.85,1840.0,96.89,731.8,3350.65,601.66,24890.11
2023-09-01,Porbandar,9959.18,3056.03,5379.14,1842.84,96.88,732.93,3355.82,602.58,24928.53
2023-10-01,Porbandar,10028.53,3077.31,5416.6,1855.68,96.46,738.03,3379.19,606.78,25102.12
2023-11-01,Porbandar,9867.33,3027.85,5329.53,1825.85,96.29,726.17,3324.87,597.03,24698.61
2023-12-01,Porbandar,10005.97,3070.39,5404.41,1851.5,96.63,736.37,3371.59,605.41,25045.64
2024-01-01,Porbandar,9959.43,3056.11,5379.28,1842.89,96.82,732.95,3355.91,602.6,24929.16
2024-02-01,Porbandar,9908.84,3040.59,5351.95,1833.53,97.1,729.22,3338.86,599.54,24802.54
2024-03-01,Porbandar,9946.54,3052.15,5372.31,1840.5,96.78,732.0,3351.56,601.82,24896.88
2024-04-01,Porbandar,9964.43,3057.64,5381.98,1843.82,97.06,733.31,3357.59,602.9,24941.68
2024-05-01,Porbandar,9905.24,3039.48,5350.01,1832.86,97.11,728.96,3337.65,599.32,24793.51
2024-06-01,Porbandar,10024.87,3076.19,5414.62,1855.0,96.44,737.76,3377.96,606.56,25092.96
2024-07-01,Porbandar,9966.69,3058.34,5383.2,1844.23,96.76,733.48,3358.35,603.04,24947.32
2024-08-01,Porbandar,9987.59,3064.75,5394.49,1848.1,96.5,735.02,3365.4,604.3,24999.65
2024-09-01,Porbandar,10033.77,3078.92,5419.43,1856.65,96.39,738.42,3380.95,607.1,25115.23
2024-10-01,Porbandar,9940.73,3050.37,5369.18,1839.43,96.98,731.57,3349.61,601.47,24882.36
2024-11-01,Porbandar,9918.78,3043.64,5357.32,1835.37,96.61,729.95,3342.21,600.14,24827.4
2024-12-01,Porbandar,9963.9,3057.48,5381.69,1843.72,96.88,733.27,3357.41,602.87,24940.35
2025-01-01,Porbandar,9953.16,3054.19,5375.89,1841.73,97.1,732.48,3353.79,602.22,24913.46
2020-01-01,Rajkot,8971.05,4125.64,4951.97,1564.2,104.18,533.8,3094.23,531.79,23772.69
2020-02-01,Rajkot,8912.59,4098.75,4919.7,1554.01,104.14,530.32,3074.06,528.32,23617.76
2020-03-01,Rajkot,8932.9,4108.09,4930.91,1557.55,104.14,531.53,3081.07,529.53,23671.59
2020-04-01,Rajkot,8963.03,4121.95,4947.55,1562.81,103.56,533.32,3091.46,531.31,23751.44
2020-05-01,Rajkot,8965.73,4123.19,4949.03,1563.28,104.48,533.48,3092.39,531.47,23758.57
2020-06-01,Rajkot,8998.19,4138.12,4966.95,1568.94,104.67,535.41,3103.59,533.4,23844.6
2020-07-01,Rajkot,8911.34,4098.18,4919.01,1553.79,104.63,530.25,3073.63,528.25,23614.46
2020-08-01,Rajkot,8934.35,4108.76,4931.71,1557.8,103.79,531.62,3081.57,529.61,23675.42
2020-09-01,Rajkot,8948.94,4115.47,4939.76,1560.35,104.2,532.48,3086.6,530.48,23714.08
2020-10-01,Rajkot,8941.86,4112.21,4935.86,1559.11,104.91,532.06,3084.16,530.06,23695.32
2020-11-01,Rajkot,8951.88,4116.82,4941.39,1560.86,104.07,532.66,3087.62,530.65,23721.87
2020-12-01,Rajkot,8984.88,4132.0,4959.61,1566.62,104.5,534.62,3099.0,532.61,23809.33
2021-01-01,Rajkot,8891.2,4088.91,4907.89,1550.28,103.89,529.05,3066.69,527.06,23561.07
2021-02-01,Rajkot,8898.24,4092.15,4911.78,1551.51,104.65,529.47,3069.11,527.47,23579.74
2021-03-01,Rajkot,8928.39,4106.02,4928.42,1556.77,104.42,531.26,3079.51,529.26,23659.63
2021-04-01,Rajkot,8882.12,4084.74,4902.88,1548.7,104.66,528.51,3063.56,526.52,23537.03
2021-05-01,Rajkot,8851.93,4070.86,4886.22,1543.43,104.19,526.71,3053.14,524.73,23457.02
2021-06-01,Rajkot,8960.52,4120.79,4946.16,1562.37,104.04,533.17,3090.6,531.16,23744.78
2021-07-01,Rajkot,8969.25,4124.81,4950.98,1563.89,104.12,533.69,3093.61,531.68,23767.91
2021-08-01,Rajkot,8887.14,4087.05,4905.65,1549.57,104.79,528.81,3065.29,526.82,23550.33
2021-09-01,Rajkot,8948.72,4115.37,4939.64,1560.31,104.55,532.47,3086.52,530.47,23713.5
2021-10-01,Rajkot,8987.28,4133.1,4960.93,1567.03,103.57,534.77,3099.83,532.75,23815.69
2021-11-01,Rajkot,8970.17,4125.23,4951.49,1564.05,104.15,533.75,3093.93,531.74,23770.35
2021-12-01,Rajkot,8913.77,4099.3,4920.35,1554.22,104.53,530.39,3074.47,528.39,23620.89
2022-01-01,Rajkot,8925.65,4104.76,4926.91,1556.29,104.58,531.1,3078.57,529.1,23652.37
2022-02-01,Rajkot,8940.03,4111.37,4934.85,1558.79,104.44,531.95,3083.53,529.95,23690.47
2022-03-01,Rajkot,8919.97,4102.15,4923.78,1555.3,104.06,530.76,3076.61,528.76,23637.33
2022-04-01,Rajkot,8908.82,4097.02,4917.62,1553.35,104.36,530.1,3072.76,528.1,23607.76
2022-05-01,Rajkot,9023.83,4149.91,4981.1,1573.41,104.85,536.94,3112.43,534.92,23912.53
2022-06-01,Rajkot,8912.7,4098.8,4919.76,1554.03,104.41,530.33,3074.1,528.33,23618.05
2022-07-01,Rajkot,8929.01,4106.3,4928.77,1556.87,104.43,531.3,3079.73,529.3,23661.28
2022-08-01,Rajkot,8953.4,4117.52,4942.23,1561.13,104.56,532.75,3088.14,530.74,23725.91
2022-09-01,Rajkot,8812.4,4052.68,4864.4,1536.54,104.51,524.36,3039.51,522.38,23352.27
2022-10-01,Rajkot,8924.05,4104.02,4926.03,1556.01,104.17,531.0,3078.02,529.0,23648.13
2022-11-01,Rajkot,8977.29,4128.51,4955.41,1565.29,104.85,534.17,3096.38,532.16,23789.21
2022-12-01,Rajkot,8972.59,4126.35,4952.82,1564.47,104.23,533.89,3094.76,531.88,23776.76
2023-01-01,Rajkot,8893.84,4090.13,4909.35,1550.74,103.45,529.21,3067.6,527.21,23568.07
2023-02-01,Rajkot,8949.99,4115.95,4940.35,1560.53,104.57,532.55,3086.96,530.54,23716.88
2023-03-01,Rajkot,8937.3,4110.12,4933.34,1558.32,104.68,531.79,3082.59,529.79,23683.25
2023-04-01,Rajkot,8882.94,4085.12,4903.34,1548.84,104.34,528.56,3063.84,526.57,23539.2
2023-05-01,Rajkot,8930.68,4107.07,4929.69,1557.16,104.36,531.4,3080.3,529.4,23665.7
2023-06-01,Rajkot,8993.96,4136.17,4964.62,1568.2,104.36,535.16,3102.13,533.15,23833.39
2023-07-01,Rajkot,8928.69,4106.16,4928.59,1556.82,104.1,531.28,3079.62,529.28,23660.44
2023-08-01,Rajkot,9001.13,4139.47,4968.57,1569.45,103.94,535.59,3104.6,533.57,23852.39
2023-09-01,Rajkot,8917.17,4100.86,4922.23,1554.81,104.92,530.59,3075.65,528.6,23629.91
2023-10-01,Rajkot,8962.74,4121.82,4947.38,1562.75,104.39,533.31,3091.36,531.3,23750.66
2023-11-01,Rajkot,8942.82,4112.65,4936.39,1559.28,104.1,532.12,3084.49,530.12,23697.86
2023-12-01,Rajkot,8938.79,4110.8,4934.16,1558.58,104.28,531.88,3083.1,529.88,23687.19
2024-01-01,Rajkot,8949.86,4115.89,4940.28,1560.51,103.92,532.54,3086.92,530.53,23716.54
2024-02-01,Rajkot,8959.6,4120.37,4945.65,1562.21,104.71,533.12,3090.28,531.11,23742.34
2024-03-01,Rajkot,8932.75,4108.03,4930.83,1557.53,104.59,531.52,3081.02,529.52,23671.2
2024-04-01,Rajkot,8955.7,4118.58,4943.5,1561.53,104.2,532.89,3088.93,530.88,23731.99
2024-05-01,Rajkot,8894.62,4090.49,4909.78,1550.88,104.1,529.25,3067.87,527.26,23570.14
2024-06-01,Rajkot,8954.92,4118.22,4943.07,1561.39,104.37,532.84,3088.66,530.83,23729.93
2024-07-01,Rajkot,8998.74,4138.37,4967.26,1569.03,104.64,535.45,3103.78,533.43,23846.06
2024-08-01,Rajkot,8977.04,4128.39,4955.28,1565.25,104.47,534.16,3096.3,532.14,23788.56
2024-09-01,Rajkot,8898.91,4092.46,4912.15,1551.63,104.49,529.51,3069.35,527.51,23581.53
2024-10-01,Rajkot,8944.7,4113.52,4937.42,1559.61,104.04,532.23,3085.14,530.23,23702.85
2024-11-01,Rajkot,8995.84,4137.04,4965.65,1568.53,104.74,535.27,3102.78,533.26,23838.36
2024-12-01,Rajkot,8890.8,4088.73,4907.67,1550.21,104.19,529.02,3066.55,527.03,23560.01
2025-01-01,Rajkot,8917.31,4100.92,4922.31,1554.83,104.58,530.6,3075.69,528.6,23630.27
2020-01-01,Sabarkantha,9275.28,4724.45,5140.15,1059.58,91.17,759.96,3563.68,593.28,25116.37
2020-02-01,Sabarkantha,9378.43,4776.99,5197.31,1071.36,90.86,768.41,3603.31,599.88,25395.69
2020-03-01,Sabarkantha,9378.57,4777.06,5197.39,1071.38,91.75,768.42,3603.36,599.89,25396.08
2020-04-01,Sabarkantha,9408.32,4792.22,5213.88,1074.78,90.59,770.86,3614.79,601.79,25476.64
2020-05-01,Sabarkantha,9289.15,4731.51,5147.83,1061.16,91.16,761.1,3569.0,594.17,25153.93
2020-06-01,Sabarkantha,9407.72,4791.91,5213.54,1074.71,91.03,770.81,3614.56,601.76,25475.0
2020-07-01,Sabarkantha,9329.7,4752.17,5170.3,1065.8,90.97,764.42,3584.58,596.77,25263.74
2020-08-01,Sabarkantha,9333.89,4754.3,5172.62,1066.27,91.05,764.76,3586.19,597.03,25275.07
2020-09-01,Sabarkantha,9413.63,4794.92,5216.82,1075.38,90.73,771.3,3616.83,602.13,25491.02
2020-10-01,Sabarkantha,9420.6,4798.47,5220.68,1076.18,90.91,771.87,3619.51,602.58,25509.9
2020-11-01,Sabarkantha,9390.69,4783.24,5204.1,1072.76,90.52,769.42,3608.02,600.67,25428.89
2020-12-01,Sabarkantha,9378.55,4777.05,5197.38,1071.38,90.69,768.42,3603.35,599.89,25396.03
2021-01-01,Sabarkantha,9389.88,4782.83,5203.66,1072.67,91.27,769.35,3607.71,600.62,25426.71
2021-02-01,Sabarkantha,9381.23,4778.42,5198.86,1071.68,90.63,768.64,3604.38,600.06,25403.28
2021-03-01,Sabarkantha,9396.98,4786.44,5207.59,1073.48,90.98,769.93,3610.44,601.07,25445.93
2021-04-01,Sabarkantha,9463.93,4820.54,5244.69,1081.13,90.94,775.42,3636.16,605.35,25627.21
2021-05-01,Sabarkantha,9340.33,4757.58,5176.2,1067.01,91.08,765.29,3588.67,597.45,25292.52
2021-06-01,Sabarkantha,9361.73,4768.48,5188.05,1069.45,90.9,767.04,3596.89,598.81,25350.47
2021-07-01,Sabarkantha,9324.3,4749.42,5167.31,1065.18,90.84,763.98,3582.51,596.42,25249.11
2021-08-01,Sabarkantha,9369.14,4772.26,5192.16,1070.3,90.84,767.65,3599.74,599.29,25370.53
2021-09-01,Sabarkantha,9340.08,4757.45,5176.06,1066.98,90.95,765.27,3588.57,597.43,25291.84
2021-10-01,Sabarkantha,9324.53,4749.54,5167.44,1065.2,90.56,764.0,3582.6,596.43,25249.74
2021-11-01,Sabarkantha,9400.87,4788.42,5209.74,1073.92,91.04,770.25,3611.93,601.32,25456.45
2021-12-01,Sabarkantha,9306.57,4740.39,5157.49,1063.15,90.38,762.52,3575.7,595.29,25201.12
2022-01-01,Sabarkantha,9320.54,4747.51,5165.23,1064.75,90.84,763.67,3581.07,596.18,25238.95
2022-02-01,Sabarkantha,9421.66,4799.01,5221.27,1076.3,90.83,771.95,3619.92,602.65,25512.75
2022-03-01,Sabarkantha,9331.73,4753.21,5171.43,1066.03,90.91,764.59,3585.37,596.9,25269.25
2022-04-01,Sabarkantha,9362.37,4768.81,5188.41,1069.53,90.5,767.1,3597.14,598.86,25352.2
2022-05-01,Sabarkantha,9303.42,4738.78,5155.74,1062.79,90.51,762.27,3574.49,595.08,25192.58
2022-06-01,Sabarkantha,9483.62,4830.57,5255.6,1083.38,91.11,777.03,3643.72,606.61,25680.53
2022-07-01,Sabarkantha,9339.94,4757.39,5175.98,1066.97,91.18,765.26,3588.52,597.42,25291.48
2022-08-01,Sabarkantha,9341.14,4758.0,5176.65,1067.1,91.17,765.36,3588.98,597.5,25294.73
2022-09-01,Sabarkantha,9371.45,4773.44,5193.44,1070.56,90.69,767.84,3600.63,599.44,25376.8
2022-10-01,Sabarkantha,9399.48,4787.71,5208.97,1073.77,90.91,770.14,3611.39,601.23,25452.68
2022-11-01,Sabarkantha,9386.32,4781.01,5201.68,1072.26,90.93,769.06,3606.34,600.39,25417.04
2022-12-01,Sabarkantha,9377.28,4776.41,5196.67,1071.23,91.09,768.32,3602.87,599.81,25392.58
2023-01-01,Sabarkantha,9488.48,4833.04,5258.3,1083.93,91.21,777.43,3645.59,606.92,25693.69
2023-02-01,Sabarkantha,9377.97,4776.75,5197.05,1071.31,90.79,768.37,3603.13,599.85,25394.43
2023-03-01,Sabarkantha,9358.31,4766.74,5186.16,1069.06,90.53,766.76,3595.58,598.6,25341.22
2023-04-01,Sabarkantha,9398.76,4787.35,5208.58,1073.68,90.6,770.08,3611.12,601.18,25450.75
2023-05-01,Sabarkantha,9350.29,4762.66,5181.71,1068.15,91.06,766.11,3592.49,598.08,25319.49
2023-06-01,Sabarkantha,9356.6,4765.87,5185.21,1068.87,90.74,766.62,3594.92,598.49,25336.59
2023-07-01,Sabarkantha,9311.72,4743.01,5160.34,1063.74,91.2,762.95,3577.68,595.62,25215.05
2023-08-01,Sabarkantha,9328.75,4751.68,5169.78,1065.69,90.71,764.34,3584.22,596.7,25261.16
2023-09-01,Sabarkantha,9283.94,4728.86,5144.95,1060.57,90.87,760.67,3567.0,593.84,25139.83
2023-10-01,Sabarkantha,9352.12,4763.59,5182.73,1068.36,90.92,766.26,3593.2,598.2,25324.44
2023-11-01,Sabarkantha,9312.79,4743.56,5160.93,1063.86,91.07,763.03,3578.09,595.68,25217.95
2023-12-01,Sabarkantha,9281.72,4727.73,5143.72,1060.31,90.85,760.49,3566.15,593.7,25133.82
2024-01-01,Sabarkantha,9373.1,4774.27,5194.35,1070.75,90.89,767.97,3601.26,599.54,25381.25
2024-02-01,Sabarkantha,9375.07,4775.28,5195.45,1070.98,91.09,768.14,3602.02,599.67,25386.6
2024-03-01,Sabarkantha,9429.62,4803.07,5225.68,1077.21,90.83,772.61,3622.98,603.16,25534.31
2024-04-01,Sabarkantha,9322.46,4748.48,5166.29,1064.97,91.03,763.83,3581.8,596.3,25244.12
2024-05-01,Sabarkantha,9354.6,4764.85,5184.1,1068.64,91.22,766.46,3594.15,598.36,25331.16
2024-06-01,Sabarkantha,9339.56,4757.19,5175.77,1066.92,90.64,765.23,3588.37,597.4,25290.44
2024-07-01,Sabarkantha,9374.42,4774.95,5195.09,1070.9,90.4,768.08,3601.77,599.63,25384.83
2024-08-01,Sabarkantha,9345.85,4760.39,5179.25,1067.64,90.78,765.74,3590.79,597.8,25307.46
2024-09-01,Sabarkantha,9378.0,4776.77,5197.07,1071.31,90.6,768.38,3603.14,599.86,25394.54
2024-10-01,Sabarkantha,9326.59,4750.58,5168.58,1065.44,91.19,764.16,3583.39,596.57,25255.3
2024-11-01,Sabarkantha,9367.07,4771.2,5191.01,1070.06,91.11,767.48,3598.94,599.16,25364.93
2024-12-01,Sabarkantha,9342.37,4758.62,5177.33,1067.24,90.86,765.46,3589.45,597.58,25298.05
2025-01-01,Sabarkantha,9377.73,4776.63,5196.92,1071.28,91.35,768.35,3603.04,599.84,25393.79
2020-01-01,Surat,9092.0,3754.7,5976.74,1776.44,101.25,994.13,3494.92,598.47,25687.4
2020-02-01,Surat,9197.62,3798.31,6046.17,1797.07,101.43,1005.67,3535.53,605.43,25985.81
2020-03-01,Surat,9131.16,3770.87,6002.49,1784.09,101.08,998.41,3509.98,601.05,25798.05
2020-04-01,Surat,9090.7,3754.16,5975.89,1776.18,100.85,993.98,3494.43,598.39,25683.73
2020-05-01,Surat,9186.89,3793.88,6039.12,1794.98,101.55,1004.5,3531.4,604.72,25955.48
2020-06-01,Surat,9088.3,3753.17,5974.31,1775.71,101.25,993.72,3493.5,598.23,25676.95
2020-07-01,Surat,9123.27,3767.61,5997.29,1782.55,101.51,997.54,3506.94,600.53,25775.73
2020-08-01,Surat,9135.62,3772.71,6005.41,1784.96,101.14,998.89,3511.69,601.34,25810.63
2020-09-01,Surat,9093.55,3755.34,5977.76,1776.74,101.25,994.3,3495.52,598.58,25691.79
2020-10-01,Surat,9102.36,3758.97,5983.55,1778.46,101.21,995.26,3498.91,599.16,25716.66
2020-11-01,Surat,9114.74,3764.09,5991.69,1780.88,101.03,996.61,3503.67,599.97,25751.65
2020-12-01,Surat,9073.94,3747.24,5964.87,1772.91,101.3,992.15,3487.98,597.28,25636.37
2021-01-01,Surat,9120.14,3766.32,5995.24,1781.93,101.69,997.2,3505.74,600.33,25766.89
2021-02-01,Surat,9071.23,3746.12,5963.09,1772.38,101.34,991.85,3486.94,597.11,25628.71
2021-03-01,Surat,9114.44,3763.96,5991.49,1780.82,101.78,996.58,3503.55,599.95,25750.8
2021-04-01,Surat,9143.18,3775.83,6010.38,1786.44,101.24,999.72,3514.6,601.84,25831.99
2021-05-01,Surat,9114.56,3764.01,5991.57,1780.84,100.93,996.59,3503.6,599.96,25751.12
2021-06-01,Surat,9132.37,3771.37,6003.28,1784.32,100.73,998.54,3510.44,601.13,25801.45
2021-07-01,Surat,9057.4,3740.41,5954.0,1769.68,101.45,990.34,3481.62,596.2,25589.64
2021-08-01,Surat,9038.02,3732.41,5941.26,1765.89,101.05,988.22,3474.18,594.92,25534.9
2021-09-01,Surat,9070.46,3745.8,5962.58,1772.23,101.02,991.77,3486.65,597.06,25626.55
2021-10-01,Surat,9126.6,3768.98,5999.48,1783.2,101.44,997.91,3508.22,600.75,25785.14
2021-11-01,Surat,9173.6,3788.4,6030.38,1792.38,100.87,1003.05,3526.29,603.84,25917.95
2021-12-01,Surat,9097.0,3756.76,5980.03,1777.41,102.37,994.67,3496.85,598.8,25701.52
2022-01-01,Surat,9106.82,3760.82,5986.49,1779.33,100.88,995.75,3500.62,599.45,25729.28
2022-02-01,Surat,9085.63,3752.07,5972.55,1775.19,101.07,993.43,3492.48,598.05,25669.4
2022-03-01,Surat,9100.33,3758.14,5982.22,1778.06,101.08,995.04,3498.13,599.02,25710.93
2022-04-01,Surat,9117.23,3765.11,5993.32,1781.37,101.14,996.88,3504.62,600.13,25758.67
2022-05-01,Surat,9074.73,3747.56,5965.39,1773.06,101.26,992.24,3488.28,597.34,25638.59
2022-06-01,Surat,9123.71,3767.79,5997.58,1782.63,101.3,997.59,3507.11,600.56,25776.98
2022-07-01,Surat,9040.19,3733.3,5942.68,1766.31,101.19,988.46,3475.01,595.06,25541.03
2022-08-01,Surat,9027.86,3728.21,5934.57,1763.9,101.09,987.11,3470.27,594.25,25506.17
2022-09-01,Surat,9148.14,3777.88,6013.64,1787.41,101.46,1000.26,3516.5,602.17,25846.0
2022-10-01,Surat,9133.42,3771.8,6003.97,1784.53,101.35,998.65,3510.85,601.2,25804.41
2022-11-01,Surat,9104.6,3759.9,5985.02,1778.9,100.99,995.5,3499.77,599.3,25722.98
2022-12-01,Surat,9240.72,3816.11,6074.5,1805.49,101.4,1010.39,3552.09,608.26,26107.57
2023-01-01,Surat,9064.83,3743.48,5958.88,1771.13,100.62,991.15,3484.48,596.68,25610.63
2023-02-01,Surat,9097.04,3756.78,5980.05,1777.42,101.51,994.68,3496.86,598.81,25701.64
2023-03-01,Surat,9120.42,3766.43,5995.42,1781.99,100.47,997.23,3505.85,600.34,25767.69
2023-04-01,Surat,9110.13,3762.18,5988.66,1779.98,101.15,996.11,3501.9,599.67,25738.63
2023-05-01,Surat,9008.29,3720.13,5921.71,1760.08,101.15,984.97,3462.75,592.96,25450.89
2023-06-01,Surat,9072.09,3746.47,5963.65,1772.55,100.59,991.95,3487.27,597.16,25631.15
2023-07-01,Surat,9191.21,3795.66,6041.95,1795.82,100.83,1004.97,3533.06,605.0,25967.68
2023-08-01,Surat,9087.84,3752.98,5974.01,1775.62,100.94,993.67,3493.33,598.2,25675.64
2023-09-01,Surat,9118.3,3765.56,5994.03,1781.58,101.68,997.0,3505.04,600.2,25761.71
2023-10-01,Surat,9063.77,3743.04,5958.19,1770.92,101.05,991.04,3484.07,596.62,25607.65
2023-11-01,Surat,9123.7,3767.79,5997.58,1782.63,100.88,997.59,3507.11,600.56,25776.96
2023-12-01,Surat,9103.51,3759.45,5984.31,1778.69,101.33,995.38,3499.35,599.23,25719.91
2024-01-01,Surat,9083.82,3751.32,5971.36,1774.84,101.04,993.23,3491.78,597.93,25664.27
2024-02-01,Surat,9098.57,3757.41,5981.06,1777.72,101.12,994.84,3497.45,598.91,25705.97
